Unnamed: 0,smiles,Formula,Mol_wt
26081,C(CC)(CC)C,C6H14,86.218
25,C(CC)(C)(C)C,C6H14,86.218
18280,C(CCC)CC,C6H14,86.218
13275,C(CC)(CC)[13CH3],C6H14,86.218
84,C(CCC)(C)C,C6H14,86.218
13273,C(CCC)([13CH3])C,C6H14,86.218
18281,C(CCC)CC,C6H14,86.218
13039,C(=C=C)(C#C)C#C,C7H4,88.168
13845,C(=C\C#C)(\C)/C#C,C7H6,90.182
13038,C\1(=C\C#CC)/C=C1,C7H6,90.182
3187,C1(CC1)(C#C)C#C,C7H6,90.182
13042,CC#CC=C=C=C,C7H6,90.182
14817,C(C=C)(C#C)C#C,C7H6,90.182
2381,C1c2c1cccc2,C7H6,90.182
24090,[C@H]12CC1=C=CC=C2,C7H6,90.182
29202,C1C=CC=C=C=C1,C7H6,90.182
16596,[C@H]12CC1=CC=C=C2,C7H6,90.182
20216,[C@@H]12C(=CC=C2)C=C1,C7H6,90.182
2859,C12=CCC=C1C=C2,C7H6,90.182
21192,CC#C/C=C\C#C,C7H6,90.182
21421,[C@H]12C(=C1)C=CC=C2,C7H6,90.182
13040,C(=C(C#C)C#C)C,C7H6,90.182
19425,C1(=C=CC=C=C1)C,C7H6,90.182
2763,C1(=C=C)C=CC=C1,C7H6,90.182
10472,C1=CC=C=CC=C1,C7H6,90.182
28326,c1(C)c[c-]c[c-]c1,C7H6-2,90.182
2858,[C@H]1([C@H](C1)C#C)C#C,C7H6,90.182
9013,c1(ccc[c-]c1)C,C7H7-,91.189
4959,c1(ccccc1)[CH2+],C7H7+,91.189
2458,c1(ccccc1)[CH2-],C7H7-,91.189
9010,c1(ccc[c+]c1)C,C7H7+,91.189
9039,[CH+]1C=CC=CC=C1,C7H7+,91.189
7,c1(ccccc1)C,C7H8,92.196
1475,[C@@H]12[C@H]3[C@H]4[C@@H]1[C@H]4C[C@@H]23,C7H8,92.196
10046,C/C=C/C#CC=C,C7H8,92.196
1781,CC=CC#CC=C,C7H8,92.196
3280,C1(CC1)(C=C)C#C,C7H8,92.196
12727,C1CC=CC1=C=C,C7H8,92.196
12728,C1CC=C[13C]#[13C]C1,C7H8,92.196
12729,C1C=[13C](C=C1)[13CH]=C,C7H8,92.196
12730,C1C=[13C](C=C1)C=C,C7H8,92.196
12732,C1C(=[13CH]C=C1)C=C,C7H8,92.196
14504,c1(ccccc1)C,C7H8,92.196
3053,C(=C=C)(C)C=C=C,C7H8,92.196
14086,[C@H]12[C@@H](C=C2)C=CC1,C7H8,92.196
2328,C\1(=C\C)/C=CC=C1,C7H8,92.196
2293,C1C=CC(=C)C=C1,C7H8,92.196
4349,C(CC#C)CC#C,C7H8,92.196
106,[C@H]12C[C@H](C=C1)C=C2,C7H8,92.196
408,C(=C)(C)C#CC=C,C7H8,92.196
30383,c1(ccccc1)C,C7H8,92.196
6406,C(CC#C)C#CC,C7H8,92.196
2719,[C@]12(CC=C2)CC=C1,C7H8,92.196
28756,c1(ccccc1)C,C7H8,92.196
2696,C1C(=C)C=CC=C1,C7H8,92.196
26997,c1(ccccc1)C,C7H8,92.196
1490,[C@H]1(C=CC=C1)C=C,C7H8,92.196
28256,c1(ccccc1)C,C7H8,92.196
4091,C1CC(=CC1)C#C,C7H8,92.196
16950,[C@@]123[C@@H]4[C@H]1C[C@H]3[C@H]2C4,C7H8,92.196
1756,C1C(=CC=C)C=C1,C7H8,92.196
10047,C1/C(=C\C=C)/C=C1,C7H8,92.196
12029,C1C=CC=CC=C1,C7H8,92.196
12095,[C@@H]12[C@@H](C1)C=CC=C2,C7H8,92.196
2082,C12(CC1)C=CC=C2,C7H8,92.196
30460,C(C)C#CCC#C,C7H8,92.196
3163,[C@H]12[C@H](C(=C)C1)C=C2,C7H8,92.196
1395,c1(ccccc1)C,C7H8,92.196
24993,[C@H]12[C@@H](C=C2)C=CC1,C7H8,92.196
3127,C(C)(C)(C#C)C#C,C7H8,92.196
28819,C1CC#CCC=C1,C7H8,92.196
19065,c1(ccccc1)C,C7H8,92.196
25183,[C@@H]1([C@@H](C1)C#C)C=C,C7H8,92.196
25182,[C@H]1([C@H](C1)C#C)C=C,C7H8,92.196
26707,[C@H]1(CC=CC1)C#C,C7H8,92.196
25181,[C@@H]1([C@H](C1)C#C)C=C,C7H8,92.196
3234,[C@H]12[C@H]([C@H]3[C@@H]1C=C3)C2,C7H8,92.196
2968,[C@@H]12[C@H]3[C@@H]1[C@@H]1[C@H]([C@@H]23)C1,C7H8,92.196
25180,[C@H]1([C@@H](C1)C#C)C=C,C7H8,92.196
250,C1C=CC=CC=C1,C7H8,92.196
2214,c1(ccccc1)C,C7H8,92.196
29790,[14c]1([14cH][14cH][14cH][14cH][14cH]1)C,C7H8,92.196
16254,C1C=CC=CC=C1,C7H8,92.196
2231,[C@H]12[C@@H](C=C2)C=CC1,C7H8,92.196
6429,C(C=C)C#CC=C,C7H8,92.196
4502,c1(ccccc1)[11CH3],C7H8,92.196
18453,[C@@H]12C[C@@H](C=C1)C=C2,C7H8,92.196
1734,c1(ccccc1)C,C7H8,92.196
28255,C1CC1=C=C1CC1,C7H8,92.196
12731,[C@@H]1(C=[13CH]C=C1)C=C,C7H8,92.196
9098,[C-]1(C=C[CH-]C=C1)C,C7H8-2,92.196
8896,[C-]1(CC)C=CC=C1,C7H9-,93.203
6576,C(=CC#CC)(C)C,C7H10,94.21
14087,[C@@H]12[C@@H](CC1)C=CC2,C7H10,94.21
5016,C(C)(C)C=CC#C,C7H10,94.21
2547,C(C(=CC)C#C)C,C7H10,94.21
6217,C(CC=CC#C)C,C7H10,94.21
2386,C1(=C(C=CC1)C)C,C7H10,94.21
2489,C1CC=CCC=C1,C7H10,94.21
12832,[C@@H]12[C@@H](C1=C)CCC2,C7H10,94.21
224,[C@@H]12C[C@@H](CC1)C=C2,C7H10,94.21
3212,C1([C@@H]2[C@H]1C=C2)(C)C,C7H10,94.21
3182,[C@@]1(C=C1)(C(=C)C)C,C7H10,94.21
866,[C@@H]12[C@@H](C1)CC=CC2,C7H10,94.21
20992,[C@H]12C[C@H](CC1)C=C2,C7H10,94.21
2777,[C@H]12[C@H]([C@H]3[C@@H]1CC3)C2,C7H10,94.21
17422,[C@@H]12C[C@@H](CC1)C=C2,C7H10,94.21
28569,C12(CC1)CCC2=C,C7H10,94.21
188,[C@H]12[C@@H]3[C@H]1CCC[C@H]23,C7H10,94.21
2114,C1(CCCC1)C#C,C7H10,94.21
2645,C12([C@@H]3[C@H]1CC3)CC2,C7H10,94.21
2916,C(=C)(C(=C=C)C)C,C7H10,94.21
2933,C(=C)(C=CC=C)C,C7H10,94.21
21149,[C@@]123[C@H](C2)CC[C@H]1C3,C7H10,94.21
14088,[C@@H]12[C@@H](CC1)C=CC2,C7H10,94.21
6237,[C@@H]1(CCC=C1)C=C,C7H10,94.21
10449,C(C)(C)/C=C/C#C,C7H10,94.21
6239,[C@@H]12C[C@@H](C1)C(=C)C2,C7H10,94.21
9916,C(C/C=C\C#C)C,C7H10,94.21
9947,C(=C\C)/C=C/C=C,C7H10,94.21
9946,C(=C\C=C)(/C)\C=C,C7H10,94.21
9940,C(/C=C/C=C)C=C,C7H10,94.21
9948,C(=C)(/C=C/C=C)C,C7H10,94.21
10450,C(C)(C)/C=C\C#C,C7H10,94.21
10382,C1CC=C/C/1=C\C,C7H10,94.21
10387,C(=C\C)\C=C\C=C,C7H10,94.21
4723,C(CC#CC=C)C,C7H10,94.21
10361,C(/C(=C/C)/C#C)C,C7H10,94.21
8260,[C@@H]12[C@H]3[C@@H]1CC[C@@H]2C3,C7H10,94.21
29957,C1C(=CC(=C1)C)C,C7H10,94.21
9988,C(C/C=C/C#C)C,C7H10,94.21
697,C1CC=CC=CC1,C7H10,94.21
24762,C12(CC1)CC=C2C,C7H10,94.21
30029,C1CC[C-]=C[C-]1C,C7H10-2,94.21
30161,[C@@H]12[C@@H](CCC1)C=C2,C7H10,94.21
7763,[C@H]12C[C@H](CC1)C=C2,C7H10,94.21
7845,[C@@H]1([C@@H](C1)C=C)C=C,C7H10,94.21
9939,C(=C\C=C)(\C)/C=C,C7H10,94.21
2978,[C@@H]12[C@H]3C[C@@H]1C[C@@H]2C3,C7H10,94.21
5415,C1(=CC=CC1)CC,C7H10,94.21
28404,C1CC(=CC=C)C1,C7H10,94.21
2482,[C@@H]12[C@@H](CC1)C=CC2,C7H10,94.21
2624,C(=CC)C=CC=C,C7H10,94.21
2653,[C@@H]1(CC=CC=C1)C,C7H10,94.21
2397,[C@@H]12[C@@H](CCC1)C=C2,C7H10,94.21
2726,C(C)C#CC(=C)C,C7H10,94.21
19664,[C@@H]12[C@H]3[C@@H]1C[C@@H](C2)C3,C7H10,94.21
18391,C1CC(=C)C(=C)C1,C7H10,94.21
20311,[C@H]12[C@H](C1)CC=CC2,C7H10,94.21
5398,[C@@H]1(C=CCC=C1)C,C7H10,94.21
28257,[C@]123[C@](C1)(C2)CCC3,C7H10,94.21
25610,[C@@]12([C@H](C1)C=CC2)C,C7H10,94.21
2342,C1(C=CC=C1)(C)C,C7H10,94.21
2530,C1CC=CCC1=C,C7H10,94.21
1956,[C@@]123[C@H](C2)CC[C@@H]1C3,C7H10,94.21
1455,C1C(=CCC=C1)C,C7H10,94.21
2700,C1CC(=C)C(=C)C1,C7H10,94.21
3298,[C@H]12[C@H]([C@@H]1C)C(=C)C2,C7H10,94.21
1654,[C@@H]1(CC)C=CC=C1,C7H10,94.21
15067,[C@]123[C@@H](C2)C[C@@H]1CC3,C7H10,94.21
1476,[C@@H]12[C@H]3[C@@H]1C[C@@H](C2)C3,C7H10,94.21
2243,[C@@H]12[C@@H](C1)C=CCC2,C7H10,94.21
2127,C(C=CC=C)C=C,C7H10,94.21
20339,[C@H]12[C@H]3[C@@H](C2)C[C@@H]1C3,C7H10,94.21
120,[C@@H]12[C@@H]3[C@@H](C3)C[C@@H]1C2,C7H10,94.21
2718,[C@H]12C(=CCC2)CC1,C7H10,94.21
16400,C1CC=CC=CC1,C7H10,94.21
2760,C(C=C)(C=C)C=C,C7H10,94.21
3678,C1CC(=C)C=CC1,C7H10,94.21
2747,C(=CC=C)(C)C=C,C7H10,94.21
11265,[C@H]12[C@H](C[C@H]1C)C2=C,C7H10,94.21
30348,C1CC(=CC1)C=C,C7H10,94.21
2979,C1(CC1)C(=C=C)C,C7H10,94.21
1877,C1CC=CC=C1C,C7H10,94.21
2986,C12(CC1)CCC=C2,C7H10,94.21
2612,C1(CC1)(C=C)C=C,C7H10,94.21
6238,[C@H]12[C@H](C1=C)CCC2,C7H10,94.21
1377,C1CC=CC(=C1)C,C7H10,94.21
16399,C1CC=CC=CC1,C7H10,94.21
6283,C1CC(=C)CC1=C,C7H10,94.21
2827,C12(C3(C1)CC3)CC2,C7H10,94.21
14192,C1CC(=C)C=CC1,C7H10,94.21
21780,C1CC=C(C1=C)C,C7H10,94.21
3269,C(=CC)(C=C)C=C,C7H10,94.21
28184,C1CCC#CCC1,C7H10,94.21
20993,[C@@H]12C[C@@H](CC1)C=C2,C7H10,94.21
11428,C(/C(=C\C)/C#C)C,C7H10,94.21
19277,[C@@H]12[C@@H]([C@H]1C)C=CC2,C7H10,94.21
6215,C(CC=C)CC#C,C7H10,94.21
11429,C1CC=C/C/1=C/C,C7H10,94.21
25609,[C@H]12[C@H](C1)C(=C)CC2,C7H10,94.21
5425,C1(=CCC=C1)CC,C7H10,94.21
2513,C12=C(CC1)CCC2,C7H10,94.21
20312,[C@H]12[C@H](C1)CC=CC2,C7H10,94.21
2720,C1CC=CC1=CC,C7H10,94.21
13697,C(#CC#[C-])C#CC#[C-],C8-2,96.16
2174,C(CC=C)C=CC,C7H12,96.224
9508,C1(CC1)/C(=C\C)/C,C7H12,96.224
9329,C1(CC1)/C=C\CC,C7H12,96.224
23066,[C@H]1(CCCC=C1)C,C7H12,96.224
23068,C1(CCC1)/C=C/C,C7H12,96.224
1339,C1CC(=C(C1)C)C,C7H12,96.224
4700,C1(CC1)(C)C=CC,C7H12,96.224
2759,C1(C(=C1C)C)(C)C,C7H12,96.224
9328,[C@@H]1([C@@H](C1)/C=C/C)C,C7H12,96.224
595,C(CC=C)CC=C,C7H12,96.224
5227,[C@H]1([C@H](C1)C=C)CC,C7H12,96.224
4908,C(C=CCC=C)C,C7H12,96.224
2389,C(C(=CC=C)C)C,C7H12,96.224
2676,[C@@H](CC)(C)C#CC,C7H12,96.224
6344,[C@@H]1(CCCC1=C)C,C7H12,96.224
10791,[C@H]1([C@H](C1)C=C)CC,C7H12,96.224
1806,C1(CC2CC2)CC1,C7H12,96.224
11473,C(=C(C)C=C)(C)C,C7H12,96.224
23065,[C@@H]1(CCCC=C1)C,C7H12,96.224
4092,C(C)(C)(C)C=C=C,C7H12,96.224
7844,C1(CC1)C/C=C/C,C7H12,96.224
9121,[C@@H]12[C@H](C1)C[C@@H](C2)C,C7H12,96.224
2542,C(C(=C)C(=C)C)C,C7H12,96.224
695,C(CC=C)C(=C)C,C7H12,96.224
17423,[C@@H]12C[C@@H](CC1)CC2,C7H12,96.224
23064,[C@H]1(CCCC=C1)C,C7H12,96.224
10889,C(/C=C\CC=C)C,C7H12,96.224
353,C1CCC=CCC1,C7H12,96.224
3615,C(C)(C)C=C=CC,C7H12,96.224
10003,C(C(=C)C)/C=C/C,C7H12,96.224
6330,C1(CC(=C)C1)(C)C,C7H12,96.224
10004,C(=C\C)(/CC=C)\C,C7H12,96.224
2345,C(C(=C)C)C(=C)C,C7H12,96.224
20938,[C@H]1(CC(=C1C)C)C,C7H12,96.224
6331,C(C)C=C=CCC,C7H12,96.224
352,C(CCC#C)CC,C7H12,96.224
23063,[C@@H]1(CCCC=C1)C,C7H12,96.224
2175,[C@@H](CC=C)(C)C=C,C7H12,96.224
6351,[C@]12([C@@](C1)(CC2)C)C,C7H12,96.224
23067,C1(CCC1)/C=C/C,C7H12,96.224
10895,C(/C=C/C=C\C)C,C7H12,96.224
10008,C(/C=C/C=C/C)C,C7H12,96.224
4758,C(=CC=CC)(C)C,C7H12,96.224
9334,C1(CC1)/C=C/CC,C7H12,96.224
1439,C1(CCCC1)C=C,C7H12,96.224
10897,C(/C=C\C)/C=C/C,C7H12,96.224
7848,C1(CC1)[C@H](C)C=C,C7H12,96.224
6074,C1(CC(=C)C1)CC,C7H12,96.224
2379,[C@@]12([C@H](C1)CCC2)C,C7H12,96.224
2217,C(CCC#C)(C)C,C7H12,96.224
10009,C(/C=C/CC=C)C,C7H12,96.224
293,[C@@H]1(CCC=CC1)C,C7H12,96.224
2819,C(C)(C)C=CC=C,C7H12,96.224
1631,[C@H]1([C@H](C=CC1)C)C,C7H12,96.224
26617,C1CCC=C(C1)C,C7H12,96.224
4792,[C@@H]1(CC=CC1)CC,C7H12,96.224
10809,[C@H]1([C@@H](C1)/C=C\C)C,C7H12,96.224
10022,C(=C/C=C/C)(C)C,C7H12,96.224
2183,C(=CC)(C(=C)C)C,C7H12,96.224
10005,C(/C=C/C)/C=C/C,C7H12,96.224
1672,C1(CCC=C1)(C)C,C7H12,96.224
10790,[C@@H]1([C@H](C1)C=C)CC,C7H12,96.224
2212,C1CCC=C1CC,C7H12,96.224
10812,[C@H]1([C@@H](C1)/C=C/C)C,C7H12,96.224
2145,C(=CC)(CC=C)C,C7H12,96.224
7850,[C@@H]1([C@@H](C1)C)CC=C,C7H12,96.224
2429,C1(CC1)C(=C)CC,C7H12,96.224
15010,[C@@H]12[C@@H](C1(C)C)CC2,C7H12,96.224
10893,C(/C=C\C)/C=C\C,C7H12,96.224
15009,[C@H]12[C@H](C1(C)C)CC2,C7H12,96.224
2144,C(C)(C)(C=C)C=C,C7H12,96.224
12022,[C@]1(CC=C1)(CC)C,C7H12,96.224
1870,C(=CC)(C=CC)C,C7H12,96.224
10023,C(=C\C)(/C=C/C)\C,C7H12,96.224
10024,C(=C\C)(/C(=C)C)\C,C7H12,96.224
2229,C(CC=CC=C)C,C7H12,96.224
10821,[C@H]1([C@H](C1)/C=C\C)C,C7H12,96.224
10570,C(/C=C\C=C\C)C,C7H12,96.224
1335,C(=CCC=C)(C)C,C7H12,96.224
5247,[C@@H]1([C@@H](C1)C)CC=C,C7H12,96.224
5246,[C@H]1([C@H](C1)C=CC)C,C7H12,96.224
5275,C1(CC1)C=CCC,C7H12,96.224
28660,[C@@]12([C@](C1)(CC2)C)C,C7H12,96.224
12222,C12([C@H]([C@H]1C)C)CC2,C7H12,96.224
12223,C12([C@@H]([C@H]1C)C)CC2,C7H12,96.224
10888,C(C/C=C\C=C)C,C7H12,96.224
6329,C1([C@@H](C1=C)C)(C)C,C7H12,96.224
10891,C(/C=C\C=C/C)C,C7H12,96.224
294,[C@@H]1(CCCC=C1)C,C7H12,96.224
1414,C(CC#CCC)C,C7H12,96.224
295,C1CCC=C(C1)C,C7H12,96.224
2126,C(C)(C)(C)C#CC,C7H12,96.224
5574,C([C@@H](C)C#C)(C)C,C7H12,96.224
5572,[C@@H](CC)(CC#C)C,C7H12,96.224
4996,C1[C@H](C=C[C@@H]1C)C,C7H12,96.224
6328,C(C(=C)C)C=CC,C7H12,96.224
4705,C(CC)(CC)C#C,C7H12,96.224
10425,C1(CC1)/C(=C/C)/C,C7H12,96.224
18767,[C@@H](CC)(C)C=C=C,C7H12,96.224
25122,[C@]1([C@@H](C1)C)(C)C=C,C7H12,96.224
1599,[C@@H]1(CC(=CC1)C)C,C7H12,96.224
4746,[C@@H]12[C@@H](CC1)CCC2,C7H12,96.224
1407,C(CC)CC=C=C,C7H12,96.224
6327,C(CC=C=C)(C)C,C7H12,96.224
467,C(CC)CC#CC,C7H12,96.224
184,[C@@H]12C[C@@H](CC1)CC2,C7H12,96.224
2920,C([C@@H](C)C#C)CC,C7H12,96.224
10823,[C@H]1([C@H](C1)/C=C/C)C,C7H12,96.224
1486,[C@@H]1(CCC=C1)CC,C7H12,96.224
17312,[C@@]12([C@H](C1)CCC2)C,C7H12,96.224
14413,[C@@H]1(C(=C1)CC)CC,C7H12,96.224
4609,C(C=CC)C=CC,C7H12,96.224
1401,C1CCC(=CC)C1,C7H12,96.224
8316,[C@@H]1(CCC(=C1)C)C,C7H12,96.224
187,[C@@H]12[C@@H](C1)CCCC2,C7H12,96.224
3009,C(CC#CC)(C)C,C7H12,96.224
7769,[C@@H]12C[C@@H](C1)CCC2,C7H12,96.224
14414,[C@H]1(C(=C1)CC)CC,C7H12,96.224
16172,[C@@H]1([C@@H](C1)C)C(=C)C,C7H12,96.224
25121,[C@@]1([C@@H](C1)C)(C)C=C,C7H12,96.224
7766,[C@@H]12[C@@H](C1)CCCC2,C7H12,96.224
5758,C(C=C=C(C)C)C,C7H12,96.224
23801,C12(CC1)CCCC2,C7H12,96.224
5012,C1(CC1)CCC=C,C7H12,96.224
2057,C(C=CC=CC)C,C7H12,96.224
2079,[C@H](C(=C)C)(C)C=C,C7H12,96.224
9718,C(CC=C)/C=C\C,C7H12,96.224
19663,[C@@H]12C[C@@H](CC1)CC2,C7H12,96.224
10376,C1(CC1)(C)/C=C/C,C7H12,96.224
4228,C(CC)(C)(C)C#C,C7H12,96.224
29490,C(/C=C(\C)/C=C)C,C7H12,96.224
4790,C(C)(C)C#CCC,C7H12,96.224
4558,C(CC#C)(C)(C)C,C7H12,96.224
12923,C1CCC(=C)CC1,C7H12,96.224
10417,C(/C(=C/C=C)/C)C,C7H12,96.224
3186,[C@@H]12[C@@H](C1(C)C)CC2,C7H12,96.224
1577,C1(CC=CC1)(C)C,C7H12,96.224
5278,C1(CC1)CC=CC,C7H12,96.224
18768,[C@H](CC)(C)C=C=C,C7H12,96.224
940,C1(CC1)C(=CC)C,C7H12,96.224
7886,C1(CC1)C/C=C\C,C7H12,96.224
1257,C(=C=C(C)C)(C)C,C7H12,96.224
1256,C(=CC(=C)C)(C)C,C7H12,96.224
7788,[C@H]1(CCCC=C1)C,C7H12,96.224
2306,C1(CC1)(C)C(=C)C,C7H12,96.224
479,C1CCC(=C)CC1,C7H12,96.224
9637,C(CC=C)/C=C/C,C7H12,96.224
9176,C(C)(C)/C=C/C=C,C7H12,96.224
5043,[C@@H]1(CCC(=C)C1)C,C7H12,96.224
6007,C1(C=C1)(CC)CC,C7H12,96.224
12960,C(CC)CC#C[13CH3],C7H12,96.224
10355,C(C/C=C/C=C)C,C7H12,96.224
14749,C1(CC1)CCC=[13CH2],C7H12,96.224
4587,C1CC(=C(C)C)C1,C7H12,96.224
1548,[C@H]1(CCC=C1C)C,C7H12,96.224
14750,[C@H]12[13CH2][C@H](CC1)CC2,C7H12,96.224
28902,C(C(=C)C)/C=C\C,C7H12,96.224
26998,[C@@H]1(CCC=CC1)C,C7H12,96.224
12665,C(#CC#[C-])C#CC#C,C8H-,97.167
2441,C(#CC#C)C#CC#C,C8H2,98.17399999999999
10795,[C@]1([C@H](C1)C)(CC)C,C7H14,98.238
12962,C(CC)C/C=C\[13CH3],C7H14,98.238
521,C1(CCCC1)CC,C7H14,98.238
665,C(CC)(C)(C)C=C,C7H14,98.238
9520,[C@H](CC)(C)/C=C/C,C7H14,98.238
9287,C([C@@H](C)C=C)(C)C,C7H14,98.238
1259,C1(CC1)(CC)CC,C7H14,98.238
9407,C(/C=C/CC)(C)C,C7H14,98.238
2388,C1(CCC1)CCC,C7H14,98.238
694,C(CC)(CC)C=C,C7H14,98.238
377,C(C)(C)(C)C=CC,C7H14,98.238
9295,C(C)(C)(C)/C=C/C,C7H14,98.238
346,C(C=C(C)C)(C)C,C7H14,98.238
7879,C(/C(=C\C)/C)(C)C,C7H14,98.238
7822,C(CC)C/C=C/C,C7H14,98.238
9529,C(CC)/C=C/CC,C7H14,98.238
310,C(CC)C=CCC,C7H14,98.238
9528,C(CC)/C=C\CC,C7H14,98.238
9523,C(C/C=C/C)(C)C,C7H14,98.238
7858,[C@H]1([C@H](CCC1)C)C,C7H14,98.238
7885,C(CC)C/C=C\C,C7H14,98.238
388,C(CC=C)(C)(C)C,C7H14,98.238
661,[C@@H](CCC)(C)C=C,C7H14,98.238
10819,[C@@H]1([C@H](C1)C)CCC,C7H14,98.238
30323,[C@@H](CCC)(C)C=C,C7H14,98.238
9519,C(CC)/C(=C\C)/C,C7H14,98.238
826,C(CC)C(=CC)C,C7H14,98.238
7779,C(/C(=C/C)/C)(C)C,C7H14,98.238
1353,C1(CC1)CCCC,C7H14,98.238
811,C([C@H](C)C=C)(C)C,C7H14,98.238
662,C(CC=CC)(C)C,C7H14,98.238
309,C(CC)CC=CC,C7H14,98.238
308,C(CCC=C)CC,C7H14,98.238
827,C(=C(C)C)(CC)C,C7H14,98.238
10817,[C@@H]1([C@H](C1)C)C(C)C,C7H14,98.238
10832,[C@H]1([C@H](C1)C)CCC,C7H14,98.238
89,C1(CCCCC1)C,C7H14,98.238
2428,C1(CC1)[C@H](CC)C,C7H14,98.238
5267,C1(CC1)CC(C)C,C7H14,98.238
314,C(C(=C)C)(C)(C)C,C7H14,98.238
10880,[C@H]1([C@@H](C1)C)CCC,C7H14,98.238
2330,C(=CCC)(CC)C,C7H14,98.238
520,C1(CCCC1)(C)C,C7H14,98.238
10726,[C@H]1([C@@H](C1)CC)CC,C7H14,98.238
5243,C1(CC1)(C(C)C)C,C7H14,98.238
683,[C@H](CC)(CC=C)C,C7H14,98.238
191,C1CCCCCC1,C7H14,98.238
605,[C@@H]1([C@@H](CCC1)C)C,C7H14,98.238
5204,C1(CCCCC1)C,C7H14,98.238
5872,C1([C@@H]([C@H]1C)C)(C)C,C7H14,98.238
1431,C(CCC=C)(C)C,C7H14,98.238
974,C(C(=CC)C)(C)C,C7H14,98.238
2102,C1(CCC1)C(C)C,C7H14,98.238
606,[C@H]1(C[C@@H](CC1)C)C,C7H14,98.238
5245,C1(CC1)(CCC)C,C7H14,98.238
9735,C(C/C=C\C)(C)C,C7H14,98.238
2938,C1([C@@H](C1)CC)(C)C,C7H14,98.238
10797,[C@@]1([C@H](C1)C)(CC)C,C7H14,98.238
1092,C(C=CCC)(C)C,C7H14,98.238
5229,[C@@]1([C@H](C1)C)(CC)C,C7H14,98.238
5223,C1(CC1)C(C)(C)C,C7H14,98.238
9866,C(/C=C\CC)(C)C,C7H14,98.238
614,[C@@H]1(C[C@H](CC1)C)C,C7H14,98.238
1450,C1(C(C1)(C)C)(C)C,C7H14,98.238
575,C(CC(=C)C)(C)C,C7H14,98.238
5255,[C@H]1([C@H](C1)C)CCC,C7H14,98.238
5253,[C@@H]1([C@@H](C1)C)C(C)C,C7H14,98.238
4781,C(CC)C(=C)CC,C7H14,98.238
9452,C(CC)/C(=C/C)/C,C7H14,98.238
407,C(=CC)(CC)CC,C7H14,98.238
9396,C(=C\CC)(/CC)\C,C7H14,98.238
9522,[C@H](CC)(C)/C=C\C,C7H14,98.238
1748,[C@H](CC)(C)C=CC,C7H14,98.238
9521,C(=C\CC)(\CC)/C,C7H14,98.238
10725,[C@@H]1([C@@H](C1)CC)CC,C7H14,98.238
778,C(CC(=C)C)CC,C7H14,98.238
664,[C@H](CC)(C(=C)C)C,C7H14,98.238
9294,C(C)(C)(C)/C=C\C,C7H14,98.238
3836,[C@@H]1([C@@H](CCC1)C)C,C7H14,98.238
10830,[C@H]1([C@H](C1)C)C(C)C,C7H14,98.238
624,C(CC)C=C(C)C,C7H14,98.238
1506,C(C(=C)CC)(C)C,C7H14,98.238
478,[C@H]1([C@@H](CCC1)C)C,C7H14,98.238
410,[C@@H]1([C@@H](CCC1)C)C,C7H14,98.238
1216,C(C=C(C)C)(C)C,C7H14,98.238
540,[C@@H]1(C[C@@H](CC1)C)C,C7H14,98.238
3180,[C@H]1([C@H](C1)CC)CC,C7H14,98.238
9290,C([C+](C)C)(C)(C)C,C7H15+,99.245
16450,C(=C=C=CC#C)C#C,C8H4,100.188
14958,c12c3cc(c(c1)c2)c3,C8H4,100.188
20382,C(=C\C#C)/C#CC#C,C8H4,100.188
9007,C1=[C-]C=[C-]C=[C-]C=[C-]1,C8H4-4,100.188
18222,C1(=C(C=C1)C#C)C#C,C8H4,100.188
13331,C1=C=CC#CC=C=C1,C8H4,100.188
14775,C1(=C(C#C)C#C)C=C1,C8H4,100.188
21644,C1=CC#CC=CC#C1,C8H4,100.188
18635,C12=C=CC=C=C1C=C2,C8H4,100.188
257,C(CC)(CC)(C)C,C7H16,100.252
5200,C(CCC)CCC,C7H16,100.252
5202,C(CCC)CCC,C7H16,100.252
85,C(C(C)C)C(C)C,C7H16,100.252
206,C(C(C)C)(C)(C)C,C7H16,100.252
339,C(CC)(CC)CC,C7H16,100.252
289,C(CCC)(C)(C)C,C7H16,100.252
113,C(CCC)CCC,C7H16,100.252
264,[C@@H](C(C)C)(CC)C,C7H16,100.252
7759,[C@H](C(C)C)(CC)C,C7H16,100.252
5199,C(CCC)CCC,C7H16,100.252
5198,C(CCC)CCC,C7H16,100.252
5197,C(CCC)CCC,C7H16,100.252
296,C(CCCC)(C)C,C7H16,100.252
7758,[C@@H](CCC)(CC)C,C7H16,100.252
283,[C@H](CCC)(CC)C,C7H16,100.252
21771,C\1(=C\C#[C-])/C=CC=C1,C8H5-,101.195
13471,c12=c(c1=C)ccc2=C,C8H6,102.202
18634,C1CC2=C=CC=C=C12,C8H6,102.202
16951,[C@]123[C@]45[C@]61[C@H]3[C@H]([C@H]24)C[C@H]56,C8H6,102.202
10422,C(=C\C#C)/C=C/C#C,C8H6,102.202
1454,c12c(C=C1)cccc2,C8H6,102.202
13473,c12c(c1)cc(=C)c2=C,C8H6,102.202
13443,C\1(=C\C2=CC=C2)/C=C1,C8H6,102.202
2137,CC#CC#CC#CC,C8H6,102.202
7423,c12c([CH-][CH-]1)cccc2,C8H6-2,102.202
10342,C12=CC=CC1=CC=C2,C8H6,102.202
