smiles,serial No. 
c12c(c3c(/C/1=C/c1ccccc1)cccc3)cccc2C,102243399
c1(ccccc1)/C=C\C#C/C=C\c1ccccc1,102243742
[C@@H]1([C@@H](CC(=C)C1)C)c1ccccc1,102243849
[C@@H]1([C@H](CC(=C)C1)C)c1ccccc1,102243850
[C@@H]12C(CCCC(=C)[C@@H]1CC=C(C2)C)(C)C,102243859
C([C@H](CCCCCCCC)C=C)(C)(C)C,102243968
[C@@]123[C@@]4(C1)C[C@@](C2)(C[C@@H](C3)C4)C,102244197
C1(CC1)(C#CC#CC1(CC1)C#CC#CC1(CC1)C#CC#CC1(CC1)C#C)C#CC#CC1(CC1)C#CC#CC1(CC1)C#C,102244445
C1(C(C1(C#CC#CC1(C(C1(C)C)(C)C)C#C)C#CC#CC1(C(C1(C)C)(C)C)C#C)(C)C)(C)C,102244447
C(c1ccc(cc1)/C=C/C=C/CC)(C)(C)C,102244672
C(c1ccc(cc1)/C=C(/C=C\CCCCCC)\C)(C)(C)C,102244675
C(C(=C(c1ccccc1)c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,102245400
C(=C=C=C)(C=C)C=C,102245738
C(=C=C=C=C)(C=C)C=C,102245739
c12c3c4c5CCc6c7Cc8c(c7cc(C(C)(C)C)c6)cc(C(C)(C)C)cc8CCc(c1cc(c3cc5)C(C)(C)C)ccc2c(C(C)(C)C)c4,102246847
C(/C(=C(/CC=C)\c1ccccc1)/c1ccccc1)CCC,102246920
C(=C(\CCC)/C=C)(/CCC)\c1ccccc1,102246921
C(c1cc(cc(c1)C#C)C#CC#Cc1cc(C(C)(C)C)cc(c1)C#C)(C)(C)C,102247048
C(CCCC)CCC/C=C/C=C\C,102247270
C(CCCC)CCC/C=C/C=C/C,102247271
C(CC)(CC)/C=C/C=C,102247272
C(CC)(CC)/C=C/C(=C)C,102247273
C(CC)(CC)/C=C/C=C\C,102247274
C(CC)(CC)/C=C/C=C(C)C,102247275
[C@@H]12c3c(CC1)ccc1c3c(C=C2)ccc1,102247411
C1(CC1)/C(=C\CCC)/C,102247493
C(C(=C(C)C)C=C)(C)C,102247563
C(CC)C(=C)C=C(C)C,102247564
[C@H](CC=C)(C=C)C#C,102247599
C(=C\C)(/C(=C/C)/CC)\CC,102247618
C(CC(=C)/C=C/CCC)(C)C,102247640
C(C/C=C(/C(=C)C)\C)(C)C,102247643
[C@H](CCC)(CC=C)/C=C/C,102247648
[C@@H](C/C(=C/C)/C)(C(=C)C)C,102247649
[C@H](C[C@@H](CCCC)C=C)(CCCCC)C=C,102247652
C(=C(C)C)(CC(=C)C)CC(=C)C,102247655
C(C(=C)CCC(=C)C=C)(C)C,102247656
C(CC=C=CC)(C)(C)C,102247657
C(C(=C=C(C)C)CCC)CC,102247658
C(=C\C(=C\C)\CC)(/CC)\C,102247659
C(/C=C/C(=C/C)/CC)(C)C,102247660
C(=C(\C)/C=C/C)(\CC)/C,102247662
C(/C(=C/C=C/C)/C)(C)C,102247663
C(/C(=C\CC)/C=C(C)C)CC,102247664
C(CC)/C(=C\CC)/C=C/C,102247666
C(=C(C)C)(CC)C/C=C/C,102247667
C(=C(C)C)(C/C=C/C)C,102247669
C(/C=C(\C)/C=C/C)(C)(C)C,102247670
[C@H](C(C)C)(C/C(=C/C(C)C)/C)C(=C)C,102247681
[C@H]([C@@H](CCC)CC=C)(CCC)CC=C,102247689
C(C(CC=C)(C)C)(CC=C)(C)C,102247690
C(CC)/C=C/C(=C/C)/CC,102247692
C(C/C=C(/C=C(C)C)\C)(C)C,102247694
C(C/C=C(/C(=C/C)/C)\C)(C)C,102247695
C(C(=C(C)C)C/C(=C/C(C)C)/C)(C)C,102247696
[C@H]([C@@H](CCCC)/C=C/C)(CCCC)/C=C/C,102247702
C(/C=C/C(=C/CC)/C)(C)C,102247712
C(=C/C(=C/C(C)C)/C)(C(C)C)C(C)C,102247713
C(C(CC)(C)C)(C/C(=C/C(=C)C)/C)(C)C,102247714
[C@@H](CCC)(/C=C(\CCC)/CC=C)C,102247715
C([C@@H](C)/C=C/C)CCC(=C)C,102247717
C(=CC)(CCC=C)CCC=C,102247718
C(CC(=C)CC=C)CC(=C)C,102247721
C(C/C=C(/C=C(C)C)\C)CC,102247722
C(=C\CC)(\CC)/C=C/CCC,102247725
C(/C=C(/C=C/CCC)\C)(C)C,102247726
C(C/C=C/C(=C/CC)/C)(C)C,102247727
C(CC)/C=C/C(=C/CC)/C,102247728
C(/C=C(/CCC=C(C)C)\C)(C)C,102247729
C(CC/C(=C\CCCCCC)/C(=C)C)CCCC,102247730
C(CCC)C/C=C(/CC=C)\C,102247731
[C@@H](CCCC(=C)C)(C/C=C/C)C,102247734
C(CCC)C/C=C(/C=C(C)C)\C,102247735
[C@@H]([C@H](/C=C(/C(C)(C)C)\C)C)(/C=C(/C(C)(C)C)\C)C,102247743
C(=CC=C(CC(C)C)CC(C)C)(CC(C)C)CC(C)C,102247744
C(C/C=C/C=C/CCC)(C)C,102247745
[C@H](CCCC(=C)C)(C/C=C/CC)C,102247747
C(CC/C=C(/C=C(C)C)\C)CCC,102247749
C(CCCC)CCC/C=C(\C)/C=C,102247751
[C@H](CCCC(C)C)(CC/C=C(\C)/C=C)C,102247752
[C@@](C(C)(C)C)(CCCC[C@@](C(C)(C)C)(/C=C/C)/C=C/C)(/C=C/C)/C=C/C,102247756
C(CCCC=C(C)C)CCC=C(C)C,102247757
C(CC/C(=C/C(C)C)/CC(C)C)C/C(=C\C(C)C)/CC(C)C,102247758
C(C/C(=C/CC/C=C(/CC(C)(C)C)\C)/C)(C)(C)C,102247762
C(C/C=C(/C=C/CCCC)\C)CC,102247763
C(C/C(=C(/CCC=C(C)C)\C)/C)CCCC,102247765
C(C1=CC(=CCC1)CCCC)(C)(C)C,102247771
C1(=CC(=CCC1)C)C(C)C,102247775
[C@@H](CC(C)(C)C)(C1=CC=C(CC1)CC(C)(C)C)C,102247776
[C@H](CC)(c1ccc(cc1)C=C)C,102247790
c1(ccc(cc1)C=C=C)C=C,102247791
[C@H](c1c(cc([C@@H](CC)C)cc1)C=C)(CC)C,102247849
c1(Cc2ccc(cc2)C=C)c2c(ccc1)cccc2,102247991
C(c1cc2c(cc1)cccc2)c1ccc(cc1)C=C,102247992
C1(c2c(c3c1cccc3)cccc2)/C=C\1/c2c(c3c1cccc3)ccc(c2)C=C,102247995
C(c1cc(c(c(c1)C)C(=C)C)C)(C)(C)C,102248006
C(CCCCCCC)CCCCCC(=C)c1ccccc1,102248019
c12c(c(ccc1C)C(=C)C)ccc(c2)C,102249089
[C@H]1(CCCc2c1cccc2)C(=C)C,102249101
c12c3cc4c(c2)cc2c(c4)cc4c(cc(c(c3)c4)c1)c2,102250040
[C@]12([C@@H](CCCC1)Cc1c2cccc1)C,102250384
[C@H]12[C@H](CCCC2)Cc2c([C@H]1C)cccc2,102250387
[C@H]12[C@H](CCCC2)Cc2c([C@@H]1C)cccc2,102250388
[C@]12([C@@H](CCCC1)Cc1c2cccc1)CC,102250389
[C@]12([C@@H](CCC1)Cc1c2cccc1)C,102250390
[C@]12([C@H](Cc3c2cccc3)CCCCC1)C,102250391
[C@@]12([C@H](Cc3c2cccc3)CCCCC1)C,102250392
[C@]12([C@@H](Cc3c2cccc3)CCCCC1)C,102250393
c12c3c4c5c6c7c8c9c%10c%11c%12c%13c(c%14c%15c%16c(c4c4c%17c(c%10c(c%16%17)c%12%15)c8c54)c3%14)c2c2c(c16)c7c9c%11c%132,102250541
C1(c2c3c(C1)cccc3c(c1c2Cc2c1cccc2)c1c(c2c3c(c4C(Cc5c4c2ccc5)(C)C)Cc2c3cccc2)cccc1)(C)C,102251309
C1(c2c3c(CC1)cccc3c(c1c2Cc2c1cccc2)c1c(c2c3c(c4C(CCc5c4c2ccc5)(C)C)Cc2c3cccc2)cccc1)(C)C,102251310
c1(c2c(cc(c(c2)C)C)C)c(c(cc(c1C)C)C)C,102251367
[C@@H]1([C@H]2CCc3ccc(CCCc4ccc2cc4)cc3)CCc2ccc(CCCc3ccc1cc3)cc2,102251753
[C@]1(C/C/1=C\c1ccccc1)(c1ccccc1)C,102252089
[C@]1(C/C/1=C\c1ccccc1)(CCCC)C,102252092
[C@]1(C/C/1=C\c1ccccc1)(CC)C,102252093
C1c2c(Cc3c1ccc(c3)C=C)ccc(c2)C=C,102252812
C1(=CCC(=CC1)C)C(C)C,102253115
C(C1c2c(c3c1cccc3)cccc2)([C@@H]1C=C(C(C(C)C)C(C)C)C=C1)(C)C,102253211
C(C1c2c(c3c1cccc3)cccc2)([C@@H]1C=C(C=C1)C(c1ccccc1)c1ccccc1)(C)C,102253212
[C@@]1([C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3)(C1=C[C@H](C(C2c3c(c4c2cccc4)cccc3)(C)C)C=C1)C,102253213
[C@@]1([C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3)(C1=C[C@@H](C(C2c3c(c4c2cccc4)cccc3)(C)C)C=C1)c1ccccc1,102253214
C(CC1=CC=C1)C1=CC=C1,102253240
C1(=CC=C1)C#C,102253243
C(CCCC)C/C(=C\c1ccccc1)/CC=C,102253800
C(CCCC)/C(=C\CCCCC)/CC=C,102253805
[C@]12(c3c([C@@H](c4c1cccc4)c1c2cccc1)cccc3)CC#C[C@]12c3c([C@H](c4c1cccc4)c1c2cccc1)cccc3,102253838
C1(C2=C(C=C1)CC=CC=C2)(C)C,102254977
C1Cc2c(c3c1ccc(c3)C(=C)C)cccc2,102255145
[C@H]1(C(C)(C)C)CCc2c(C1)ccc(c2)C(=C)C,102255153
C1CCc2c(C1)cc(cc2)C(=C)c1ccccc1,102255154
c1(c(c(cc(c1[C@H]1C=CC=C1)[C@@H]1C=CC=C1)[C@@H]1C=CC=C1)[C@@H]1C=CC=C1)[C@H]1C=CC=C1,102255188
c1(c([C@@H]2C=CC=C2)cc(cc1[C@@H]1C=CC=C1)[C@@H]1C=CC=C1)[C@@H]1C=CC=C1,102255190
C(=C(\CC=C)/C)(/c1ccccc1)\CC=C,102255228
C(CCCC)/C(=C(/CC=C)\C)/CC=C,102255229
[C@@]12([C@@H]3[C@H]([C@H]1C(=C)CC2)CCC3)C,102255595
[C@@H]12[C@@H]([C@@H]3[C@H]1CCC3=C)CCC2,102255596
[C@@]12([C@H]3[C@@H]([C@H]1C(=C)CC2)CCC3)C,102255597
[C@@H]12C(=c3c(=C1)c1c(c4c3cccc4)cccc1)c1c(c3c2cccc3)cccc1,102255946
[C@]1([C@](CC1)([C@H]1C=C(C=C1)C(=C)C)C)([C@@H]1C=C(C=C1)C(=C)C)C,102256008
c1(ccc(cc1)C#CC#[C-])C,102256123
C1(=C(CCCC1)c1ccccc1)C1=CCCCC1,102256312
[C@H](CCC[C@@H](CC)C)(CCC[C@@H](C/C=C/CC=C)C)C,102256384
C1(=Cc2c(C1=C)cccc2)CC,102256431
c12/C(=C\C)/C(=Cc1cccc2)C,102256432
C(=[13CH2])C=[13CH2],102256521
[13CH](=C)[13CH]=C,102256522
C(=[13CH2])C=C,102256523
C(=C)C=C,102256524
c12c(c(C(C)(C)C)c3c(c1C(C)(C)C)cccc3)CCCC2,102256649
[C@H](CCC(=C)C=C)(C(=C)C)/C=C/C=C,102256729
[C@H](CCC(=C)C=C)(C(=C)C)/C=C\C=C,102256730
[C@@H]1([C@@H]2CC(=CCCC=C2)CC1)C(=C)C,102256731
[C@H]1([C@@H]2CC(=CCCC=C2)CC1)C(=C)C,102256732
[C@H]12[C@@H](CCC(=CCCC=C2C)C1)C(=C)C,102256733
[C@H](CCC(=C)C=C)(C(=C)C)/C=C(\C)/C=C,102256734
[C@H]12[C@H](CCC(=CCCC=C2C)C1)C(=C)C,102256735
[C@@H]12[C@H](CCC(=CCCC(=C2)C)C1)C(=C)C,102256736
[C@@H]12[C@@H](CCC(=CCCC(=C2)C)C1)C(=C)C,102256737
[C@H]12C3=C([C@H](C4=C1Cc1c(C4)cc4c(c1)cccc4)C=C2)Cc1c(C3)cc2c(c1)cccc2,102257220
[C@@H]12c3c([C@@H](c4c1cc1c(c4)cc4c(c1)cccc4)C=C2)cc1c(c3)cc2c(c1)cccc2,102257222
[C@H]1([C@H](C=C(C1)c1ccccc1)c1ccccc1)c1ccccc1,102257324
C(CCC)/C(=C\c1ccccc1)/C(=C/c1ccccc1)/CC=C,102257602
C(CCC)/C(=C\c1ccc(cc1)C)/C(=C/c1ccc(cc1)C)/CC=C,102257603
C(CCCC)C/C(=C\c1ccccc1)/C(=C/c1ccccc1)/CC=C,102257605
C(CCC)/C(=C\c1ccccc1)/C(=C/c1ccccc1)/CC(=C)C,102257606
[C@H]1(CCCC=C1)/C(=C/c1ccccc1)/C(=C/c1ccccc1)/CCCC,102257607
C([C@@H](CC=C)c1ccccc1)[C@@H](CC=C)c1ccccc1,102257862
[C@@H]1([C@@H](C=C(C1)C)C)C,102258310
C(CC)CC#C[C@@H](c1ccccc1)C#Cc1ccccc1,102258364
C1(CC1)C#C[C@@H](c1ccccc1)C#Cc1ccccc1,102258365
[C@@H]12[C@@H]([C@H](C=C1/C(=C/c1ccccc1)/CCC2)c1ccccc1)c1ccccc1,102258436
C(CCC)/C(=C(\CC=C)/C#CCCCC)/CC=C,102258768
[C@@H]12C[C@H](c3c2cccc3)c2c(C1)cc1c(c2)ccc2c1cccc2,102258776
C1(CC1)/C=C/C=C/C1CC1,102259163
C1(c2c(c3c1cc(cc3)c1c(cccc1)c1ccccc1)ccc(c2)c1c(cccc1)c1ccccc1)[C@@H]1C=CC=CC=C1,102259234
c12c3c(C(=C4C=CC=CC=C4)c1cc1c(c2)c2c(c4c1cccc4)cccc2)cc1c(c3)c2c(c3c1cccc3)cccc2,102259235
c12c(c3c(C1=C1C=CC=CC=C1)cc(cc3)c1c(cccc1C)C)ccc(c2)c1c(cccc1C)C,102259236
c12c(c3c(C1=C1C=CC=CC=C1)cc(cc3)c1c(c3ccccc3)cccc1)ccc(c2)c1c(c2ccccc2)cccc1,102259237
c12c(c3c(C1=C1C=CC=CC=C1)cc(cc3)c1ccc(cc1)c1ccccc1)ccc(c2)c1ccc(cc1)c1ccccc1,102259239
c12c(c3c(C1=C1C=CC=CC=C1)cc(cc3)c1ccc(cc1)CC(=C)c1ccccc1)ccc(c2)c1ccc(cc1)CC(=C)c1ccccc1,102259240
C12=c3c(=CC1=c1c(=C2)c2c(cc1)cccc2)c1c(cc3)cccc1,102259337
c12c(cccc1C#CC#CC#CC#CC#CC#Cc1c3c(ccc1)cccc3)cccc2,102259743
c12c(cccc1C#CC#CC#CC#CC#Cc1c3c(ccc1)cccc3)cccc2,102259744
C(CC(=C)[C@@H](c1ccc(cc1)C)C)CCCC,102259880
C(CC(=C)[C@@H](c1ccccc1)C)CCCC,102259884
[C@H](C(=C)CCCCCC)(c1cc2c(cc1)cccc2)C,102259885
[C@H]1(CCc2c1cccc2)C(=C)CC(C)C,102259886
c12c3c4c5c6c7c8c1c1C(c8ccc7C(c6ccc5C(c4ccc3C(c2cc1)(C#C)C#C)(C#C)C#C)(C#C)C#C)(C#C)C#C,102260261
[C@]12(C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)C=C=C=C[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,102260769
C(C1c2c(c3c1ccc(c3)C(C)(C)C)cc(C(C)(C)C)cc2)(C1=C(CC(=C1)C(c1ccccc1)(C)C)C)(c1ccccc1)c1ccccc1,102260774
C(C1c2c(c3c1ccc(c3)C(C)(C)C)cc(C(C)(C)C)cc2)(C1=C(CC(=C1)C(C)(C)C)C)(c1ccccc1)c1ccccc1,102260776
[C@@H]1(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)C(=C(C(=C1C)C)C)C,102260894
C1(c2c3c4c1cccc4ccc3cc(c1cc3C(c4c5c3c(c1)ccc5ccc4)(C)C)c2)(C)C,102261011
[C@@H](CCC)(CC=C(C)C)C#Cc1ccccc1,102261131
C(c1ccc(cc1)/C=C/c1cc2c3c(ccc2cc1)ccc1c3cccc1)(C)(C)C,102262841
c12c3c4c(ccc(C(C)(C)C)c4)ccc3ccc2ccc2c1c1c(ccc(C(C)(C)C)c1)cc2,102262842
C(c1c2c(cc(C(C)(C)C)c1)ccc1c2c2c(cc1)ccc(c2)/C=C/c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(C)(C)C,102262843
C1C(=C(C=C1C#Cc1ccccc1)C)C,102263551
C1(=C(C=C(C1)C#Cc1ccccc1)c1ccccc1)c1ccccc1,102263552
c12c3c4c5c(c1cccc2c(cc3)C#Cc1ccccc1)cccc5ccc4,102263713
c12c3c(c(cc1cc(cc2)C)c1ccccc1)cccc3,102264155
[C@H]12[C@H]([C@@H]1/C=C/c1c(cccc1)C)[C@@H]1C[C@H]2C=C1,102264466
[C@H]12[C@H]([C@@H]1/C=C/c1ccccc1)[C@@H]1C[C@H]2C=C1,102264467
c1(c2c(c(c3c1cccc3)c1ccc(cc1)c1ccccc1)ccc(c2)C)c1cc2c(cc1)cccc2,102264548
C1(CC1)/C(=C\C=C)/c1cc2c(cc1)cccc2,102264740
C1(CC1)/C(=C/C=C)/c1cc2c(cc1)cccc2,102264742
c1(c(CCCC)ccc(c2cc(c(CCCC)cc2)CCCC)c1)CCCC,102264775
C1C(=CC=C1)C#CC#Cc1ccccc1,102264944
c12c3c(c4c(c1cccc2C)c(ccc4)C)cccc3C,102264978
c1(c2c(cc(cc2)C)C)c2c(ccc1C)cccc2,102265117
C1(=C(CCc2c1cccc2)C)c1c2c(ccc1)cccc2,102265119
c1(/C(=C/C)/c2ccccc2)cc(ccc1)C,102265188
c12c(c3c4c(c2c2ccccc2)cccc4ccc3)c(c2c3c1cccc3ccc2)c1ccccc1,102265353
c12c(c(c3c4c2cccc4ccc3)CCCC)c2c3c(c1CCCC)cccc3ccc2,102265358
C12(c3c(c4c1ccc1c4cccc1)ccc(c3)c1c3c(c(c4c1cccc4)c1ccccc1)cccc3)c1c(c3c2cccc3)cccc1,102265523
[C@@H]1(CC=CC(=C1)C)c1ccccc1,102265697
C(CC(c1ccccc1)c1ccccc1)(CC(c1ccccc1)c1ccccc1)(CC(c1ccccc1)c1ccccc1)C,102265715
c12c(c(cc(c1cccc2)C)c1ccccc1)/C=C/c1ccccc1,102265857
c12c(c(cc(c1cccc2)C)c1ccccc1)/C=C/c1ccc(cc1)C,102265858
c1(c(cccc1)C#Cc1ccccc1)C(=C)C,102265859
C1(CC=CC1=C)(c1ccccc1)c1ccccc1,102266010
[C@@]1(C(=CCC1=C)c1ccccc1)(c1ccccc1)C,102266011
[C@@]1(C(=CCC1=C)c1ccccc1)(CC)c1ccccc1,102266012
C1(C(=CCC1=C)c1ccccc1)(c1ccccc1)c1ccccc1,102266013
C(c1ccccc1)(c1ccccc1)(C(=C=C)c1ccccc1)C#C,102266014
C(c1ccccc1)(c1ccccc1)(C(=C=C)C)C#C,102266015
C(c1ccccc1)(c1ccccc1)(C(=C=C)CC)C#C,102266016
C1Cc2ccc(CCc3ccc1cc3)cc2,102266093
c1([C@H]2C=CC=C2)c(c(c(c(c1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,102266373
c1([C@H]2C=CC=C2)c(c(c(c(c1C#C[C@@H]1C=CC=C1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,102266374
c12c3c4c5c6c2c(c2c(c1c(cc3c1c(c4ccc5)cccc1)[C@@H]1C=CC=C1)cccc2)ccc6,102266375
C1(CC=C(C=C1)c1ccc(cc1)c1ccccc1)(C)C,102266593
c12c3c4Cc1cccc2c(c(c3ccc4)c1ccccc1)c1ccccc1,102266643
c1(c2c3c(c(c4c(cc(cc4C)C)C)cc2)cccc3)c2c(c(c3c(cc(cc3C)C)C)cc1)cccc2,102266831
c1(c2c3c(c(c4c5c(c(c6c(cc(cc6CC)CC)CC)cc4)cccc5)cc2)cccc3)c(cc(cc1CC)CC)CC,102266833
C(c1cc(c(c2c3c(c(c4c5c(c(c6c(cc(C(C)(C)C)cc6C)C)cc4)cccc5)cc2)cccc3)c(c1)C)C)(C)(C)C,102266834
c1(c2c3c(c(c4c(c(c(cc4C)C)c4ccccc4)C)cc2)cccc3)c2c(c(c3c(c(c(cc3C)C)c3ccccc3)C)cc1)cccc2,102266835
c1(c(c(c(c(c1C#C[C@@H]1C=CC=C1)C#C[C@H]1C=CC=C1)C#C[C@H]1C=CC=C1)C#C[C@H]1C=CC=C1)C#C[C@H]1C=CC=C1)C#C[C@H]1C=CC=C1,102266865
[C@H](c1cc2c(cc1)cccc2)(c1ccccc1)C,102267085
[C@]12([C@@H]([C@H]1C=C)CCC(=C2c1ccccc1)C)c1ccccc1,102267832
[C@@]12([C@@]3([C@]1(c1c([C@H]2[C@H]3C=C)cccc1)C)c1ccccc1)c1ccccc1,102267833
[C@H]1(C[C@@H](CC1)CCC)CCC,102268007
[C@H]1(C[C@H](CC1)CCC)CCC,102268008
[C@H]1([C@@H](CCC1)CCC)CCCC,102268009
[C@H]1([C@H](CCC1)CCC)CCCC,102268010
[C@@H](c1ccccc1)(/C=C/C)/C=C/C,102268055
[C@]12([C@]3([C@@]1(CC=C[C@@H]2c1c3cccc1)c1ccccc1)C)c1ccccc1,102268661
c12c3c(c4c(c5c(c1cc1c(c2)cccc1)cccc5)cccc4)cc1c(c3)cccc1,102268927
[C@@]1(CC(c2c1cccc2)(C)C)(C1c2c(c3c1cccc3)cccc2)C,102270151
C1C/C(=C\CCC)/C(=C/CCC)/C1,102270179
C(=C(CC)CC)(CC(=C)CC=C)CC,102270187
C(=C(\CCC)/CC=C)(\CCC)/CC,102270188
C(=C(\CCC)/CC)(\CCC)/CC(=C)c1ccccc1,102270189
C1(CC(c2c1c(ccc2)C)(C)C)(C)C,102270193
[C@@H]1([C@@H](CCC1)CC(=C=C)CC)CC(=C=C)CC,102270202
[C@@H]1([C@@H](CCC1)CC(=C=C)C)CC(=C=C)C,102270203
[C@@H]1([C@@H](CCC1)CC=C=C)CC=C=C,102270204
C1([C@H]([C@@H](c2c1cccc2)C)C)(C)C,102270207
C(CCC/C=C/C=C\C(C)(C)C)CCCC,102270214
C1([C@H]([C@@H](c2c1cccc2)C)C)(C)C,102270308
C1([C@H]([C@@H](c2c1cccc2)C)C)(C)C,102270309
C1([C@H]([C@@H](c2c1cccc2)C)C)(C)C,102270310
C1([C@H]([C@@H](c2c1cccc2)C)C)(C)C,102270311
[C@@H]12[C@@]3([C@@H](CC[C@H]1[C@H]1[C@](CC2)(CC=C1)C)CCCC3)C,102270591
c1(CCCC)c2c(c(c3c1cccc3)C#Cc1ccccc1)cccc2,102270650
c1(CCCC)c2c(c(c3c1cccc3)C#Cc1ccc(C#Cc3c4c(c(CCCC)c5c3cccc5)cccc4)cc1)cccc2,102270652
c1(CCCC)c2c(c(c3c1cccc3)C#Cc1c(C#Cc3c4c(c(CCCC)c5c3cccc5)cccc4)cccc1)cccc2,102270654
[C@H]1(Cc2c(C=C1)cccc2)/C=C/CCCCCC,102270931
C(C/C(=C(/Cc1ccccc1)\C)/C)CCC,102271063
C(C/C(=C(\Cc1ccccc1)/C)/C)CCC,102271064
C(C/C(=C(/Cc1ccccc1)\C)/C)(C)(C)C,102271065
C(C/C(=C(\Cc1ccccc1)/C)/C)(C)(C)C,102271066
C1(CCCCC1)C/C(=C(/Cc1ccccc1)\c1ccccc1)/c1ccccc1,102271067
C1(CCCCC1)C/C(=C(\Cc1ccccc1)/c1ccccc1)/c1ccccc1,102271068
[C@H](C[C@H](/C(=C/c1ccccc1)/C)C)(CC)C,102271069
[C@H](C[C@@H](/C(=C\c1ccccc1)/C)C)(CC)C,102271070
[C@]12(C(=C1C)C)C=CC=C2,102271309
[C@@]123[C@]45C(=CC=C4C=C5)C1=CC=C2C=C3,102271310
[C@@]123C4=CC=C5[C@@]4(C1=CC=C2C(=C3)CCC)C=C5CCC,102271311
[C@@]123[C@]45C(=CC=C4C(=C5C)C)C1=CC=C2C(=C3C)C,102271312
[C@@]123[C@]45C(=CC=C4C(=C5)CCC)C1=CC=C2C(=C3)CCC,102271313
[C@@]123C4=CC=C5[C@@]4(C1=CC=C2C=C3)C=C5,102271314
[C@]123C(=CC=C2C(=C3C)C)[C@]23C1=CC=C2C(=C3C)C,102271315
[C@@H]12[C@@H]([C@H]3[C@@H]1C=CC=C3)C=C2,102271726
[C@@]12([C@H](CCC3=C1CC[C@]13CCC(=C1C)[C@@H](CCCC(C)C)C)CCCC2)C,102272361
[C@]12([C@H](CC[C@H]1c1c(CC2)c(c2c(c1)CCCC2)C)[C@H](CCCC(C)C)C)C,102272362
C1(C(C=CC(=C1)c1ccccc1)(C#Cc1ccccc1)C#Cc1ccccc1)(C#Cc1ccccc1)C#Cc1ccccc1,102272754
c12c3cccc1C#Cc1c(cccc1)C#Cc1c(c(ccc1)C#Cc1c(cccc1)C#C3)C#C2,102272879
c12c3c(ccc1C#Cc1c(cccc1)C#Cc1c(cccc1)C#C2)C#Cc1c(cccc1)C#Cc1c(cccc1)C#C3,102272880
c12c3c4ccc1C#Cc1c(cccc1)C#Cc1c(c(ccc1)C#Cc1c(c(ccc1)C#Cc1c(cccc1)C#C4)C#C3)C#C2,102272881
C(CC/C=C/C(=C=C(CCc1ccccc1)/C=C/CCC)CCc1ccccc1)CCC,102273514
C(CCC(=C=C(CC)CC)/C=C/c1ccccc1)CCC,102273515
C(CCC(=C=C(CC)CC)/C=C/CCc1ccccc1)CCC,102273516
C(Cc1ccccc1)C(=C=C(CC)CC)/C=C/CCc1ccccc1,102273517
C1CCC(=C=C(CCc2ccccc2)/C=C/c2ccccc2)CC1,102273518
C(CC/C=C/C(=C=C(CCc1ccccc1)C)CCc1ccccc1)CCC,102273519
C1(CCCCC1)C(=C=C(CCc1ccccc1)C)/C=C/CCc1ccccc1,102273520
C(C(=C=C(CCc1ccccc1)/C=C/c1ccccc1)CCc1ccccc1)CCC,102273521
C(CCCC)CC(=C=C(CCc1ccccc1)CCc1ccccc1)/C=C/c1ccccc1,102273523
[C@H](CCCC)(CC)C=C=C(CCc1ccccc1)/C=C/c1ccccc1,102273524
C(CCC(=C=CCCc1ccccc1)/C=C/CCc1ccccc1)CCC,102273525
C(CCC(=C=C(c1ccccc1)C)/C=C/CCCCCC)CCC,102273526
C([C@H](C)/C=C/c1ccccc1)CCCC,102273774
C(CCC)/C(=C\c1ccccc1)/c1ccc(cc1)C,102273797
[C@@H]12[C@H]([C@H]([C@@H](C1)CC2)C=C)CC,102274755
[C@H]12C[C@H](C[C@@H]1C=C)CC2,102274756
[C@H]12[C@@H]([C@@H]([C@H](C1)CC2)/C=C/CC)CC,102274757
[C@@H]12[C@H]([C@H]([C@@H](C1)CC2)/C=C/CC)CC,102274758
[C@@H]12[C@H]([C@H]([C@@H](C1)CC2)CC)CCC=C,102274759
[C@H]12[C@@H]([C@@H]([C@H](C1)CC2)CC)CCC=C,102274760
[C@@H]12/C(=C\3/[C@H]4C[C@@H](C3)C(=C)C4)/C[C@@H](C1)C(=C)C2,102274925
[C@@]12([C@]34[C@@H]5C[C@@H]([C@H](C4)C5)C3)[C@H]3C[C@H]([C@@H](C2)C3)C1,102274926
C(c1c(cccc1C)C)(C)C,10236015
c1(c2ccc(Cc3ccccc3)cc2)ccc(Cc2ccccc2)cc1,10236806
C1CC(=C)C1,10240758
C12(CC1)CCCC2,10240771
C1(CC(C1)C=C)(C)C,10240790
C12([C@H](C1)C)CCCCC2,10240812
[13c]12[13c]([13cH][13cH][13cH][13cH]1)[13cH]cc[13cH]2,10240860
C(C(=C)C)C#Cc1ccccc1,10241049
[C@@H]1(CC1=C)CCCCCCCC,10241162
C(CCC)C/C=C\CCCCC,10241225
C1C(=C(C)C)C=C1c1ccccc1,10241233
